Date_of_Usage,Demand_Units,Capacity_Allocated,Cost_USD,Service_Availability_Percent,Economic_Activity_Index,Year,Month,Utilization_Ratio,Dayofweek,Dayofyear,Weekofyear,Is_Weekend,Demand_Units_Lag_1,Demand_Units_Lag_7,Demand_Units_Lag_30,Demand_Change,Usage_Spike,Region_South India,Region_Southeast Asia,Region_West Europe,Service_Type_Storage
2024-11-07,796.0,915.0,3582.0,99.921,99.51,2024,11,0.8699453551912568,3,312,45,False,859.0,676.0,765.0,-63.0,False,False,True,False,True
2024-11-08,762.0,876.0,3429.0,99.935,98.84,2024,11,0.8698630136986302,4,313,45,False,796.0,678.0,644.0,-34.0,False,False,True,False,True
2024-11-09,751.0,863.0,3379.5,99.921,98.82,2024,11,0.8702201622247973,5,314,45,True,762.0,727.0,698.0,-11.0,False,False,True,False,True
2024-11-10,839.0,964.0,3775.5,99.919,98.44,2024,11,0.8703319502074689,6,315,45,True,751.0,746.5,700.0,88.0,False,False,True,False,True
2024-11-11,746.0,857.0,3357.0,99.916,98.37,2024,11,0.8704784130688448,0,316,46,False,839.0,766.0,703.0,-93.0,False,False,True,False,True
2024-11-12,762.0,876.0,3429.0,99.927,98.08,2024,11,0.8698630136986302,1,317,46,False,746.0,757.0,786.0,16.0,False,False,True,False,True
2024-11-13,733.0,842.0,3298.5,99.979,99.24,2024,11,0.8705463182897862,2,318,46,False,762.0,859.0,784.0,-29.0,False,False,True,False,True
2024-11-14,707.0,813.0,3181.5,99.934,98.22,2024,11,0.8696186961869619,3,319,46,False,733.0,796.0,727.0,-26.0,False,False,True,False,True
2024-11-15,709.0,815.0,3190.5,99.919,98.09,2024,11,0.8699386503067484,4,320,46,False,707.0,762.0,619.0,2.0,False,False,True,False,True
2024-11-16,797.0,916.0,3586.5,99.959,98.16,2024,11,0.8700873362445415,5,321,46,True,709.0,751.0,706.0,88.0,False,False,True,False,True
2024-11-17,741.0,852.0,3334.5,99.964,98.41,2024,11,0.8697183098591549,6,322,46,True,797.0,839.0,734.0,-56.0,False,False,True,False,True
2024-11-18,804.0,924.0,3618.0,99.98,98.25,2024,11,0.8701298701298701,0,323,47,False,741.0,746.0,762.0,63.0,False,False,True,False,True
2024-11-19,650.0,747.0,2925.0,99.96,98.68,2024,11,0.8701472556894244,1,324,47,False,804.0,762.0,701.0,-154.0,False,False,True,False,True
2024-11-20,870.0,1000.0,3915.0,99.959,98.27,2024,11,0.87,2,325,47,False,650.0,733.0,746.0,220.0,True,False,True,False,True
2024-11-21,785.0,902.0,3532.5,99.935,99.1,2024,11,0.8702882483370288,3,326,47,False,870.0,707.0,685.0,-85.0,False,False,True,False,True
2024-11-22,781.0,898.0,3514.5,99.973,98.44,2024,11,0.8697104677060133,4,327,47,False,785.0,709.0,785.0,-4.0,False,False,True,False,True
2024-11-23,794.0,913.0,3573.0,99.917,97.38,2024,11,0.8696604600219058,5,328,47,True,781.0,797.0,759.0,13.0,False,False,True,False,True
2024-11-24,744.0,855.0,3348.0,99.907,98.44,2024,11,0.8701754385964913,6,329,47,True,794.0,741.0,718.0,-50.0,False,False,True,False,True
2024-11-25,723.0,831.0,3253.5,99.942,99.11,2024,11,0.8700361010830325,0,330,48,False,744.0,804.0,719.0,-21.0,False,False,True,False,True
2024-11-26,747.0,859.0,3361.5,99.957,99.64,2024,11,0.869615832363213,1,331,48,False,723.0,650.0,798.0,24.0,False,False,True,False,True
2024-11-27,777.0,893.0,3496.5,99.979,97.69,2024,11,0.8701007838745801,2,332,48,False,747.0,870.0,718.0,30.0,False,False,True,False,True
2024-11-28,738.0,848.0,3321.0,99.914,97.89,2024,11,0.8702830188679245,3,333,48,False,777.0,785.0,813.0,-39.0,False,False,True,False,True
2024-11-29,876.0,1007.0,3942.0,99.944,97.69,2024,11,0.8699106256206555,4,334,48,False,738.0,781.0,585.0,138.0,False,False,True,False,True
2024-11-30,762.0,876.0,3429.0,99.906,98.54,2024,11,0.8698630136986302,5,335,48,True,876.0,794.0,676.0,-114.0,False,False,True,False,True
2024-12-01,729.0,838.0,3280.5,99.935,99.66,2024,12,0.869928400954654,6,336,48,True,762.0,744.0,678.0,-33.0,False,False,True,False,True
2024-12-02,829.0,953.0,3730.5,99.982,100.84,2024,12,0.869884575026233,0,337,49,False,729.0,723.0,727.0,100.0,False,False,True,False,True
2024-12-03,767.0,882.0,3451.5,99.917,100.33,2024,12,0.8696145124716553,1,338,49,False,829.0,747.0,746.5,-62.0,False,False,True,False,True
2024-12-04,741.0,852.0,3334.5,99.94,100.52,2024,12,0.8697183098591549,2,339,49,False,767.0,777.0,766.0,-26.0,False,False,True,False,True
2024-12-05,750.0,862.0,3375.0,99.95,100.0,2024,12,0.8700696055684455,3,340,49,False,741.0,738.0,757.0,9.0,False,False,True,False,True
2024-12-06,788.0,906.0,3546.0,99.927,99.35,2024,12,0.869757174392936,4,341,49,False,750.0,876.0,859.0,38.0,False,False,True,False,True
2024-12-07,803.0,923.0,3613.5,99.948,100.72,2024,12,0.8699891657638137,5,342,49,True,788.0,762.0,796.0,15.0,False,False,True,False,True
2024-12-08,866.0,995.0,3897.0,99.915,99.91,2024,12,0.8703517587939699,6,343,49,True,803.0,729.0,762.0,63.0,False,False,True,False,True
2024-12-09,757.0,870.0,3406.5,99.971,100.08,2024,12,0.8701149425287357,0,344,50,False,866.0,829.0,751.0,-109.0,False,False,True,False,True
2024-12-10,830.0,954.0,3735.0,99.94,100.49,2024,12,0.870020964360587,1,345,50,False,757.0,767.0,839.0,73.0,False,False,True,False,True
2024-12-11,836.0,961.0,3762.0,99.947,99.14,2024,12,0.8699271592091571,2,346,50,False,830.0,741.0,746.0,6.0,False,False,True,False,True
2024-12-12,841.0,967.0,3784.5,99.932,99.4,2024,12,0.8697001034126164,3,347,50,False,836.0,750.0,762.0,5.0,False,False,True,False,True
2024-12-13,784.0,901.0,3528.0,99.974,100.61,2024,12,0.8701442841287459,4,348,50,False,841.0,788.0,733.0,-57.0,False,False,True,False,True
2024-12-14,750.0,862.0,3375.0,99.951,99.87,2024,12,0.8700696055684455,5,349,50,True,784.0,803.0,707.0,-34.0,False,False,True,False,True
2024-12-15,859.0,987.0,3865.5,99.926,99.77,2024,12,0.8703140830800405,6,350,50,True,750.0,866.0,709.0,109.0,False,False,True,False,True
2024-12-16,849.0,976.0,3820.5,99.941,99.61,2024,12,0.8698770491803278,0,351,51,False,859.0,757.0,797.0,-10.0,False,False,True,False,True
2024-12-17,754.0,867.0,3393.0,99.926,99.55,2024,12,0.8696655132641292,1,352,51,False,849.0,830.0,741.0,-95.0,False,False,True,False,True
2024-12-18,794.0,913.0,3573.0,99.912,99.98,2024,12,0.8696604600219058,2,353,51,False,754.0,836.0,804.0,40.0,False,False,True,False,True
2024-12-19,801.0,921.0,3604.5,99.914,100.72,2024,12,0.8697068403908795,3,354,51,False,794.0,841.0,650.0,7.0,False,False,True,False,True
2024-12-20,803.0,923.0,3613.5,99.927,100.68,2024,12,0.8699891657638137,4,355,51,False,801.0,784.0,870.0,2.0,False,False,True,False,True
2024-12-21,768.5,969.0,3458.25,99.94341971830988,99.59,2024,12,0.7930856553147575,5,356,51,True,803.0,750.0,785.0,-34.5,False,False,True,False,True
2024-12-22,734.0,844.0,3303.0,99.905,99.81,2024,12,0.8696682464454977,6,357,51,True,768.5,859.0,781.0,-34.5,False,False,True,False,True
2024-12-23,888.0,1021.0,3996.0,99.904,100.4,2024,12,0.8697355533790402,0,358,52,False,734.0,849.0,794.0,154.0,False,False,True,False,True
2024-12-24,847.0,974.0,3811.5,99.978,100.16,2024,12,0.8696098562628337,1,359,52,False,888.0,754.0,744.0,-41.0,False,False,True,False,True
2024-12-25,854.0,982.0,3843.0,99.961,99.71,2024,12,0.869653767820774,2,360,52,False,847.0,794.0,723.0,7.0,False,False,True,False,True
2024-12-26,879.0,1010.0,3955.5,99.975,100.04,2024,12,0.8702970297029703,3,361,52,False,854.0,801.0,747.0,25.0,False,False,True,False,True
2024-12-27,812.0,933.0,3654.0,99.956,99.8,2024,12,0.8703108252947481,4,362,52,False,879.0,803.0,777.0,-67.0,False,False,True,False,True
2024-12-28,789.0,907.0,3550.5,99.967,100.25,2024,12,0.8699007717750827,5,363,52,True,812.0,768.5,738.0,-23.0,False,False,True,False,True
2024-12-29,883.0,1015.0,3973.5,99.975,99.68,2024,12,0.8699507389162562,6,364,52,True,789.0,734.0,876.0,94.0,False,False,True,False,True
2024-12-30,708.0,814.0,3186.0,99.911,99.82,2024,12,0.8697788697788698,0,365,1,False,883.0,888.0,762.0,-175.0,False,False,True,False,True
2024-12-31,781.0,898.0,3514.5,99.939,98.44,2024,12,0.8697104677060133,1,366,1,False,708.0,847.0,729.0,73.0,False,False,True,False,True
2024-01-01,1883.0,2165.0,11298.0,99.966,101.75,2024,1,0.8697459584295612,0,1,1,False,,,,,False,False,False,True,False
2024-01-02,1839.0,2114.0,11034.0,99.926,101.98,2024,1,0.869914853358562,1,2,1,False,1883.0,,,-44.0,False,False,False,True,False
2024-01-03,1837.0,2112.0,11022.0,99.903,101.49,2024,1,0.8697916666666666,2,3,1,False,1839.0,,,-2.0,False,False,False,True,False
2024-01-04,1866.0,2145.0,11196.0,99.925,100.71,2024,1,0.8699300699300699,3,4,1,False,1837.0,,,29.0,False,False,False,True,False
2024-01-05,1874.0,2155.0,11244.0,99.978,101.08,2024,1,0.8696055684454757,4,5,1,False,1866.0,,,8.0,False,False,False,True,False
2024-01-06,1759.0,2022.0,10554.0,99.902,101.67,2024,1,0.8699307616221563,5,6,1,True,1874.0,,,-115.0,False,False,False,True,False
2024-01-07,1906.0,2191.0,11436.0,99.972,101.96,2024,1,0.8699224098585121,6,7,1,True,1759.0,,,147.0,False,False,False,True,False
2024-01-08,1984.0,2281.0,11904.0,99.933,101.42,2024,1,0.8697939500219202,0,8,2,False,1906.0,1883.0,,78.0,False,False,False,True,False
2024-01-09,1927.0,2216.0,11562.0,99.921,102.07,2024,1,0.8695848375451264,1,9,2,False,1984.0,1839.0,,-57.0,False,False,False,True,False
2024-01-10,1844.0,2120.0,11064.0,99.984,100.89,2024,1,0.869811320754717,2,10,2,False,1927.0,1837.0,,-83.0,False,False,False,True,False
2024-01-11,1929.0,2218.0,11574.0,99.931,101.63,2024,1,0.869702434625789,3,11,2,False,1844.0,1866.0,,85.0,False,False,False,True,False
2024-01-12,1830.0,2104.0,10980.0,99.964,100.89,2024,1,0.8697718631178707,4,12,2,False,1929.0,1874.0,,-99.0,False,False,False,True,False
2024-01-13,1931.0,2220.0,11586.0,99.972,101.64,2024,1,0.8698198198198198,5,13,2,True,1830.0,1759.0,,101.0,False,False,False,True,False
2024-01-14,1867.0,2147.0,11202.0,99.915,101.89,2024,1,0.8695854680950164,6,14,2,True,1931.0,1906.0,,-64.0,False,False,False,True,False
2024-01-15,1915.0,2202.0,11490.0,99.978,101.76,2024,1,0.8696639418710264,0,15,3,False,1867.0,1984.0,,48.0,False,False,False,True,False
2024-01-16,1924.0,2212.0,11544.0,99.903,101.23,2024,1,0.8698010849909584,1,16,3,False,1915.0,1927.0,,9.0,False,False,False,True,False
2024-01-17,1899.0,2183.0,11394.0,99.972,100.49,2024,1,0.869903802107192,2,17,3,False,1924.0,1844.0,,-25.0,False,False,False,True,False
2024-01-18,1814.0,2086.0,10884.0,99.932,102.33,2024,1,0.8696069031639502,3,18,3,False,1899.0,1929.0,,-85.0,False,False,False,True,False
2024-01-19,1818.0,2090.0,10908.0,99.945,102.22,2024,1,0.8698564593301435,4,19,3,False,1814.0,1830.0,,4.0,False,False,False,True,False
2024-01-20,1904.0,2189.0,11424.0,99.906,101.54,2024,1,0.8698035632708999,5,20,3,True,1818.0,1931.0,,86.0,False,False,False,True,False
2024-01-21,1895.0,2179.0,11370.0,99.933,101.49,2024,1,0.8696649839375861,6,21,3,True,1904.0,1867.0,,-9.0,False,False,False,True,False
2024-01-22,1906.0,2191.0,11436.0,99.986,101.93,2024,1,0.8699224098585121,0,22,4,False,1895.0,1915.0,,11.0,False,False,False,True,False
2024-01-23,1882.0,2164.0,11292.0,99.932,101.99,2024,1,0.8696857670979667,1,23,4,False,1906.0,1924.0,,-24.0,False,False,False,True,False
2024-01-24,1905.0,2190.0,11430.0,99.938,102.18,2024,1,0.8698630136986302,2,24,4,False,1882.0,1899.0,,23.0,False,False,False,True,False
2024-01-25,1890.0,2173.0,11340.0,99.907,101.61,2024,1,0.8697653014265991,3,25,4,False,1905.0,1814.0,,-15.0,False,False,False,True,False
2024-01-26,1852.0,2129.0,11112.0,99.988,100.82,2024,1,0.8698919680601221,4,26,4,False,1890.0,1818.0,,-38.0,False,False,False,True,False
2024-01-27,1866.0,2145.0,11196.0,99.989,102.09,2024,1,0.8699300699300699,5,27,4,True,1852.0,1904.0,,14.0,False,False,False,True,False
2024-01-28,1867.0,2147.0,11202.0,99.941,101.66,2024,1,0.8695854680950164,6,28,4,True,1866.0,1895.0,,1.0,False,False,False,True,False
2024-01-29,1977.0,2273.0,11862.0,99.979,102.53,2024,1,0.8697756269247691,0,29,5,False,1867.0,1906.0,,110.0,False,False,False,True,False
2024-01-30,1971.0,2266.0,11826.0,99.978,100.41,2024,1,0.8698146513680495,1,30,5,False,1977.0,1882.0,,-6.0,False,False,False,True,False
2024-01-31,1937.0,2227.0,11622.0,99.96,101.47,2024,1,0.8697799730579254,2,31,5,False,1971.0,1905.0,1883.0,-34.0,False,False,False,True,False
2024-02-01,1920.0,2208.0,11520.0,99.979,102.62,2024,2,0.8695652173913043,3,32,5,False,1937.0,1890.0,1839.0,-17.0,False,False,False,True,False
2024-02-02,1971.0,2266.0,11826.0,99.946,102.89,2024,2,0.8698146513680495,4,33,5,False,1920.0,1852.0,1837.0,51.0,False,False,False,True,False
2024-02-03,1955.0,2248.0,11730.0,99.908,103.05,2024,2,0.869661921708185,5,34,5,True,1971.0,1866.0,1866.0,-16.0,False,False,False,True,False
2024-02-04,1931.0,2220.0,11586.0,99.917,102.27,2024,2,0.8698198198198198,6,35,5,True,1955.0,1867.0,1874.0,-24.0,False,False,False,True,False
2024-02-05,1960.0,2254.0,11760.0,99.951,102.33,2024,2,0.8695652173913043,0,36,6,False,1931.0,1977.0,1759.0,29.0,False,False,False,True,False
2024-02-06,1958.0,2251.0,11748.0,99.93,102.27,2024,2,0.8698356286095069,1,37,6,False,1960.0,1971.0,1906.0,-2.0,False,False,False,True,False
2024-02-07,1972.0,2267.0,11832.0,99.918,103.39,2024,2,0.8698720776356418,2,38,6,False,1958.0,1937.0,1984.0,14.0,False,False,False,True,False
2024-02-08,2039.0,2344.0,12234.0,99.921,102.61,2024,2,0.8698805460750854,3,39,6,False,1972.0,1920.0,1927.0,67.0,False,False,False,True,False
2024-02-09,1932.0,2221.0,11592.0,99.922,102.64,2024,2,0.869878433138226,4,40,6,False,2039.0,1971.0,1844.0,-107.0,False,False,False,True,False
2024-02-10,1909.0,2195.0,11454.0,99.965,102.98,2024,2,0.8697038724373576,5,41,6,True,1932.0,1955.0,1929.0,-23.0,False,False,False,True,False
2024-02-11,1961.0,2255.0,11766.0,99.963,103.92,2024,2,0.8696230598669623,6,42,6,True,1909.0,1931.0,1830.0,52.0,False,False,False,True,False
2024-02-12,2010.0,2311.0,12060.0,99.953,102.63,2024,2,0.8697533535266119,0,43,7,False,1961.0,1960.0,1931.0,49.0,False,False,False,True,False
2024-02-13,1821.0,2094.0,10926.0,99.982,102.52,2024,2,0.8696275071633238,1,44,7,False,2010.0,1958.0,1867.0,-189.0,True,False,False,True,False
2024-02-14,1948.0,2240.0,11688.0,99.918,102.7,2024,2,0.8696428571428572,2,45,7,False,1821.0,1972.0,1915.0,127.0,False,False,False,True,False
2024-02-15,1900.0,2185.0,11400.0,99.902,102.86,2024,2,0.8695652173913043,3,46,7,False,1948.0,2039.0,1924.0,-48.0,False,False,False,True,False
2024-02-16,1937.0,2227.0,11622.0,99.965,102.48,2024,2,0.8697799730579254,4,47,7,False,1900.0,1932.0,1899.0,37.0,False,False,False,True,False
2024-02-17,1878.0,2159.0,11268.0,99.956,102.19,2024,2,0.8698471514590088,5,48,7,True,1937.0,1909.0,1814.0,-59.0,False,False,False,True,False
2024-02-18,1870.0,2150.0,11220.0,99.957,102.75,2024,2,0.8697674418604651,6,49,7,True,1878.0,1961.0,1818.0,-8.0,False,False,False,True,False
2024-02-19,1968.0,2263.0,11808.0,99.954,102.86,2024,2,0.8696420680512594,0,50,8,False,1870.0,2010.0,1904.0,98.0,False,False,False,True,False
2024-02-20,2008.0,2309.0,12048.0,99.951,102.11,2024,2,0.8696405370290169,1,51,8,False,1968.0,1821.0,1895.0,40.0,False,False,False,True,False
2024-02-21,1924.0,2212.0,11544.0,99.922,102.43,2024,2,0.8698010849909584,2,52,8,False,2008.0,1948.0,1906.0,-84.0,False,False,False,True,False
2024-02-22,1986.0,2283.0,11916.0,99.973,102.79,2024,2,0.8699080157687253,3,53,8,False,1924.0,1900.0,1882.0,62.0,False,False,False,True,False
2024-02-23,1953.0,2245.0,11718.0,99.978,102.49,2024,2,0.8699331848552339,4,54,8,False,1986.0,1937.0,1905.0,-33.0,False,False,False,True,False
2024-02-24,1965.0,2259.0,11790.0,99.929,103.32,2024,2,0.8698539176626826,5,55,8,True,1953.0,1878.0,1890.0,12.0,False,False,False,True,False
2024-02-25,1933.0,2222.0,11598.0,99.938,102.76,2024,2,0.8699369936993699,6,56,8,True,1965.0,1870.0,1852.0,-32.0,False,False,False,True,False
2024-02-26,1945.0,2236.0,11670.0,99.985,103.09,2024,2,0.8698568872987478,0,57,9,False,1933.0,1968.0,1866.0,12.0,False,False,False,True,False
2024-02-27,2026.0,2329.0,12156.0,99.963,102.51,2024,2,0.8699012451696007,1,58,9,False,1945.0,2008.0,1867.0,81.0,False,False,False,True,False
2024-02-28,1972.0,2267.0,11832.0,99.959,102.74,2024,2,0.8698720776356418,2,59,9,False,2026.0,1924.0,1977.0,-54.0,False,False,False,True,False
2024-02-29,1931.0,2220.0,11586.0,99.961,102.16,2024,2,0.8698198198198198,3,60,9,False,1972.0,1986.0,1971.0,-41.0,False,False,False,True,False
2024-03-01,1987.0,2285.0,11922.0,99.93,102.92,2024,3,0.8695842450765864,4,61,9,False,1931.0,1953.0,1937.0,56.0,False,False,False,True,False
2024-03-02,1992.0,2290.0,11952.0,99.987,103.11,2024,3,0.8698689956331878,5,62,9,True,1987.0,1965.0,1920.0,5.0,False,False,False,True,False
2024-03-03,1998.0,2297.0,11988.0,99.968,102.72,2024,3,0.8698302133217239,6,63,9,True,1992.0,1933.0,1971.0,6.0,False,False,False,True,False
2024-03-04,2012.0,2313.0,12072.0,99.938,103.66,2024,3,0.8698659749243407,0,64,10,False,1998.0,1945.0,1955.0,14.0,False,False,False,True,False
2024-03-05,2002.0,2302.0,12012.0,99.969,103.17,2024,3,0.8696785403996524,1,65,10,False,2012.0,2026.0,1931.0,-10.0,False,False,False,True,False
2024-03-06,2022.0,2325.0,12132.0,99.928,102.99,2024,3,0.8696774193548387,2,66,10,False,2002.0,1972.0,1960.0,20.0,False,False,False,True,False
2024-03-07,1922.0,2210.0,11532.0,99.956,103.0,2024,3,0.869683257918552,3,67,10,False,2022.0,1931.0,1958.0,-100.0,False,False,False,True,False
2024-03-08,2049.0,2356.0,12294.0,99.903,103.31,2024,3,0.8696943972835314,4,68,10,False,1922.0,1987.0,1972.0,127.0,False,False,False,True,False
2024-03-09,2002.0,2287.0,12012.0,99.94512201963536,103.31,2024,3,0.8753825972890249,5,69,10,True,2049.0,1992.0,2039.0,-47.0,False,False,False,True,False
2024-03-10,1955.0,2248.0,11730.0,99.931,102.94,2024,3,0.869661921708185,6,70,10,True,2002.0,1998.0,1932.0,-47.0,False,False,False,True,False
2024-03-11,2049.0,2356.0,12294.0,99.966,103.74,2024,3,0.8696943972835314,0,71,11,False,1955.0,2012.0,1909.0,94.0,False,False,False,True,False
2024-03-12,1915.0,2202.0,11490.0,99.97,103.16,2024,3,0.8696639418710264,1,72,11,False,2049.0,2002.0,1961.0,-134.0,False,False,False,True,False
2024-03-13,1962.0,2256.0,11772.0,99.903,102.83,2024,3,0.8696808510638298,2,73,11,False,1915.0,2022.0,2010.0,47.0,False,False,False,True,False
2024-03-14,1983.0,2280.0,11898.0,99.904,102.48,2024,3,0.8697368421052631,3,74,11,False,1962.0,1922.0,1821.0,21.0,False,False,False,True,False
2024-03-15,2075.0,2386.0,12450.0,99.978,102.69,2024,3,0.8696563285834031,4,75,11,False,1983.0,2049.0,1948.0,92.0,False,False,False,True,False
2024-03-16,2061.0,2370.0,12366.0,99.91,103.33,2024,3,0.8696202531645569,5,76,11,True,2075.0,2002.0,1900.0,-14.0,False,False,False,True,False
2024-03-17,2048.0,2355.0,12288.0,99.974,102.85,2024,3,0.8696390658174098,6,77,11,True,2061.0,1955.0,1937.0,-13.0,False,False,False,True,False
2024-03-18,1945.0,2236.0,11670.0,99.934,102.65,2024,3,0.8698568872987478,0,78,12,False,2048.0,2049.0,1878.0,-103.0,False,False,False,True,False
2024-03-19,1994.0,2293.0,11964.0,99.922,103.38,2024,3,0.8696031399912778,1,79,12,False,1945.0,1915.0,1870.0,49.0,False,False,False,True,False
2024-03-20,2007.0,2308.0,12042.0,99.916,102.21,2024,3,0.8695840554592721,2,80,12,False,1994.0,1962.0,1968.0,13.0,False,False,False,True,False
2024-03-21,1982.0,2279.0,11892.0,99.921,103.02,2024,3,0.8696796840719614,3,81,12,False,2007.0,1983.0,2008.0,-25.0,False,False,False,True,False
2024-03-22,1920.0,2208.0,11520.0,99.966,102.61,2024,3,0.8695652173913043,4,82,12,False,1982.0,2075.0,1924.0,-62.0,False,False,False,True,False
2024-03-23,2061.0,2370.0,12366.0,99.939,102.6,2024,3,0.8696202531645569,5,83,12,True,1920.0,2061.0,1986.0,141.0,False,False,False,True,False
2024-03-24,1991.0,2289.0,11946.0,99.979,103.02,2024,3,0.8698121450415028,6,84,12,True,2061.0,2048.0,1953.0,-70.0,False,False,False,True,False
2024-03-25,1909.0,2195.0,11454.0,99.909,103.08,2024,3,0.8697038724373576,0,85,13,False,1991.0,1945.0,1965.0,-82.0,False,False,False,True,False
2024-03-26,1986.0,2283.0,11916.0,99.97,103.11,2024,3,0.8699080157687253,1,86,13,False,1909.0,1994.0,1933.0,77.0,False,False,False,True,False
2024-03-27,1975.0,2271.0,11850.0,99.934,103.04,2024,3,0.8696609423161603,2,87,13,False,1986.0,2007.0,1945.0,-11.0,False,False,False,True,False
2024-03-28,1980.0,2277.0,11880.0,99.936,102.85,2024,3,0.8695652173913043,3,88,13,False,1975.0,1982.0,2026.0,5.0,False,False,False,True,False
2024-03-29,2009.0,2310.0,12054.0,99.956,102.4,2024,3,0.8696969696969697,4,89,13,False,1980.0,1920.0,1972.0,29.0,False,False,False,True,False
2024-03-30,1988.0,2286.0,11928.0,99.973,102.69,2024,3,0.8696412948381452,5,90,13,True,2009.0,2061.0,1931.0,-21.0,False,False,False,True,False
2024-03-31,1850.0,2127.0,11100.0,99.902,102.71,2024,3,0.8697696285848613,6,91,13,True,1988.0,1991.0,1987.0,-138.0,False,False,False,True,False
2024-04-01,2029.0,2333.0,12174.0,99.98,102.38,2024,4,0.8696956708101158,0,92,14,False,1850.0,1909.0,1992.0,179.0,False,False,False,True,False
2024-04-02,2033.0,2337.0,12198.0,99.906,103.25,2024,4,0.8699186991869918,1,93,14,False,2029.0,1986.0,1998.0,4.0,False,False,False,True,False
2024-04-03,2017.5,2317.0,12105.0,99.94512201963536,103.25,2024,4,0.8707380233059991,2,94,14,False,2033.0,1975.0,2012.0,-15.5,False,False,False,True,False
2024-04-04,2002.0,2302.0,12012.0,99.988,102.28,2024,4,0.8696785403996524,3,95,14,False,2017.5,1980.0,2002.0,-15.5,False,False,False,True,False
2024-04-05,1944.0,2235.0,11664.0,99.98,102.67,2024,4,0.8697986577181208,4,96,14,False,2002.0,2009.0,2022.0,-58.0,False,False,False,True,False
2024-04-06,1891.0,2174.0,11346.0,99.989,102.69,2024,4,0.8698252069917203,5,97,14,True,1944.0,1988.0,1922.0,-53.0,False,False,False,True,False
2024-04-07,2020.0,2323.0,12120.0,99.914,102.91,2024,4,0.8695652173913043,6,98,14,True,1891.0,1850.0,2049.0,129.0,False,False,False,True,False
2024-04-08,1988.0,2286.0,11928.0,99.986,102.21,2024,4,0.8696412948381452,0,99,15,False,2020.0,2029.0,2002.0,-32.0,False,False,False,True,False
2024-04-09,1928.0,2217.0,11568.0,99.958,102.31,2024,4,0.8696436626071268,1,100,15,False,1988.0,2033.0,1955.0,-60.0,False,False,False,True,False
2024-04-10,2003.0,2303.0,12018.0,99.971,102.95,2024,4,0.8697351280937907,2,101,15,False,1928.0,2017.5,2049.0,75.0,False,False,False,True,False
2024-04-11,1937.0,2227.0,11622.0,99.951,102.73,2024,4,0.8697799730579254,3,102,15,False,2003.0,2002.0,1915.0,-66.0,False,False,False,True,False
2024-04-12,1929.0,2218.0,11574.0,99.941,102.85,2024,4,0.869702434625789,4,103,15,False,1937.0,1944.0,1962.0,-8.0,False,False,False,True,False
2024-04-13,1950.0,2242.0,11700.0,99.924,102.66,2024,4,0.8697591436217663,5,104,15,True,1929.0,1891.0,1983.0,21.0,False,False,False,True,False
2024-04-14,1981.0,2278.0,11886.0,99.984,102.63,2024,4,0.869622475856014,6,105,15,True,1950.0,2020.0,2075.0,31.0,False,False,False,True,False
2024-04-15,1965.0,2259.0,11790.0,99.947,102.33,2024,4,0.8698539176626826,0,106,16,False,1981.0,1988.0,2061.0,-16.0,False,False,False,True,False
2024-04-16,2058.0,2366.0,12348.0,99.906,102.91,2024,4,0.8698224852071006,1,107,16,False,1965.0,1928.0,2048.0,93.0,False,False,False,True,False
2024-04-17,2000.0,2300.0,12000.0,99.948,102.85,2024,4,0.8695652173913043,2,108,16,False,2058.0,2003.0,1945.0,-58.0,False,False,False,True,False
2024-04-18,1998.0,2297.0,11988.0,99.914,102.63,2024,4,0.8698302133217239,3,109,16,False,2000.0,1937.0,1994.0,-2.0,False,False,False,True,False
2024-04-19,1957.0,2250.0,11742.0,99.987,102.02,2024,4,0.8697777777777778,4,110,16,False,1998.0,1929.0,2007.0,-41.0,False,False,False,True,False
2024-04-20,2021.0,2324.0,12126.0,99.964,102.68,2024,4,0.8696213425129088,5,111,16,True,1957.0,1950.0,1982.0,64.0,False,False,False,True,False
2024-04-21,2036.0,2341.0,12216.0,99.959,102.39,2024,4,0.8697137975224263,6,112,16,True,2021.0,1981.0,1920.0,15.0,False,False,False,True,False
2024-04-22,1932.0,2221.0,11592.0,99.925,102.89,2024,4,0.869878433138226,0,113,17,False,2036.0,1965.0,2061.0,-104.0,False,False,False,True,False
2024-04-23,1949.0,2241.0,11694.0,99.941,102.92,2024,4,0.8697010263275323,1,114,17,False,1932.0,2058.0,1991.0,17.0,False,False,False,True,False
2024-04-24,1986.0,2283.0,11916.0,99.902,102.97,2024,4,0.8699080157687253,2,115,17,False,1949.0,2000.0,1909.0,37.0,False,False,False,True,False
2024-04-25,2003.0,2303.0,12018.0,99.98,102.17,2024,4,0.8697351280937907,3,116,17,False,1986.0,1998.0,1986.0,17.0,False,False,False,True,False
2024-04-26,1980.0,2277.0,11880.0,99.979,103.09,2024,4,0.8695652173913043,4,117,17,False,2003.0,1957.0,1975.0,-23.0,False,False,False,True,False
2024-04-27,1943.0,2234.0,11658.0,99.944,102.99,2024,4,0.869740376007162,5,118,17,True,1980.0,2021.0,1980.0,-37.0,False,False,False,True,False
2024-04-28,1951.0,2243.0,11706.0,99.955,101.89,2024,4,0.8698172090949621,6,119,17,True,1943.0,2036.0,2009.0,8.0,False,False,False,True,False
